"t_pubs_citations","SchoolRank","h_index","t_deflated_nsf","num_nsf","t_deflated_nih","num_nih","PRCentrality","BetCentrality","KDirect","Chi","XDIndicator","Y05yr"
5646,48,41,7577866,13,0,0,0.000131106274715587,263.471324018177,4,0.135593220338983,"CS",1990
3771,34,44,2390228,14,0,1,0.000245276521859841,1297.48327732878,10,0.168421052631579,"CS",1995
1087,68,14,0,0,0,0,0.000179035348529054,1507.57354765374,5,0.642857142857143,"XD",2000
6186,14,47,3142813,8,0,0,0.000208536042723972,162.723819164352,6,0.0619834710743802,"BIO",1990
75,34,6,72478,1,4200885,9,0,0,0,0,"BIO",1995
51240,1,88,2226426,7,0,0,0.000776967410077088,23883.4654399282,37,0.177358490566038,"XD",1990
6394,1,32,2204423,6,0,0,0.000287350438798528,2659.40296220005,12,0.159090909090909,"CS",2000
8095,19,33,6799180,12,420072,4,0.000378234008728894,2328.08219704409,19,0.12,"CS",1995
1088,19,11,0,0,0,0,7.37451404325649e-05,0,1,0.105263157894737,"BIO",2000
1910,55,14,7755237,14,1235773,15,0.000162173791712691,342.926609272283,4,0.434210526315789,"XD",1980
8966,29,57,6839556,21,0,0,0.000418600106221964,7335.95845955639,18,0.19047619047619,"XD",1990
4397,55,23,414491,1,0,0,0,0,0,0.147727272727273,"BIO",2000
3162,1,21,0,0,0,0,0.000218366203731745,2960.84261515155,6,0.28169014084507,"BIO",1995
3642,40,29,6177259,15,4098344,14,0.000125041143872857,675.934621209423,4,0.141791044776119,"CS",1990
1368,34,15,0,0,426132,4,0.000113208135069066,0,1,0.116279069767442,"BIO",1995
10570,68,42,0,0,0,0,0.000471954400125239,15138.0442494475,17,0.527687296416938,"XD",1995
8416,29,42,468016,1,0,0,0.000320598290627086,2570.77621141985,13,0.0551181102362205,"CS",1975
8245,60,47,2648838,7,0,0,0.000282858015034743,2924.76996887005,11,0.105726872246696,"CS",1970
6507,70,42,1916461,7,0,0,0.000146595277418756,1172.5115925945,5,0.152173913043478,"CS",1990
4871,19,39,394376,1,4602824,16,8.98234144153031e-05,108.912010131887,2,0.0892857142857143,"XD",1975
4798,1,33,0,0,0,0,0.000439012912852576,14605.6960503688,17,0.543589743589744,"XD",2000
3375,1,28,0,0,0,0,0.000278920651033899,3276.48392528017,11,0.138888888888889,"CS",2005
974,55,24,0,0,0,0,0,0,0,0.0526315789473684,"BIO",2005
9162,18,51,6128001,9,0,0,0.000677429875796052,13809.5062296825,32,0.0916666666666667,"CS",1990
1816,63,20,5365431,9,0,0,0.000101984892462096,74.6101363919424,2,0.552631578947368,"CS",1985
13709,1,66,0,0,26989814,37,0.000177454339926779,2445.3874737536,4,0.130653266331658,"XD",1980
2762,50,24,0,0,1427724,5,9.82690165214705e-05,0,2,0.0606060606060606,"BIO",1990
371,1,8,0,0,0,0,0,0,0,0,"CS",2000
4349,42,40,0,0,0,0,9.17996381079555e-05,0,1,0.0789473684210526,"BIO",1990
4791,15,31,5071600,17,0,0,0.000154742518615547,3867,2,0.0843373493975904,"CS",1990
2153,5,23,0,0,0,0,8.04625185926607e-05,0,1,0.227272727272727,"BIO",1995
1243,70,19,4149034,15,0,0,0.000161373968138345,1621.03207386289,5,0.175438596491228,"CS",1995
14392,14,63,0,0,6170479,16,5.95946120679718e-05,0,1,0.140458015267176,"BIO",1985
2405,60,25,0,0,0,0,0.000232306868260847,778.830325485939,8,0.18348623853211,"CS",1995
5423,30,34,518057,2,3110238,22,0.000137722861174792,0,1,0.0458715596330275,"BIO",2000
1160,63,18,542369,1,0,0,9.36913728957192e-05,34.6384132782912,2,0.153846153846154,"CS",2000
7622,26,44,3471,1,10279820,32,0.000173722891142445,1571.211113098,4,0.0681818181818182,"BIO",1990
2086,34,54,5169180,14,0,0,0.000232009899799369,1818.92362410958,10,0.146067415730337,"XD",2000
3815,1,13,0,0,396221,4,0.000119295886620413,71.5942137693926,3,0.353846153846154,"BIO",2005
2389,42,21,0,0,0,0,0.0002370909785504,4344.76847121101,5,0.0989010989010989,"BIO",1990
3398,42,28,564556,1,18844,2,0,0,0,0.0632911392405063,"BIO",1995
2690,1,23,0,0,2852657,6,6.24486172077748e-05,0,1,0.174418604651163,"XD",2000
2812,6,15,139295,1,210552,2,0.00019324332118611,2637.85783266766,7,0.604477611940298,"XD",2000
91,55,6,0,0,0,0,7.19987360018998e-05,0,1,0.0526315789473684,"BIO",2005
3913,25,31,0,0,0,0,6.96730338128504e-05,0,1,0.111111111111111,"BIO",1995
5256,30,43,1018186,4,0,0,0.000213868384841135,0,2,0.146892655367232,"BIO",1990
757,26,10,0,0,311978,3,6.61848870846105e-05,0,1,0.209459459459459,"BIO",2010
3600,29,19,9463671,18,0,0,0.000176844153018286,2158.99048991832,6,0.032258064516129,"CS",1990
3333,34,29,1610013,5,0,0,0.000130533250953741,235.643905103387,2,0.418367346938776,"XD",1985
474,42,12,0,0,0,0,0.000166022727609136,2090.20184787589,6,0.376344086021505,"XD",2000
1384,60,20,322271,1,0,0,6.20915326538482e-05,0,1,0.111111111111111,"CS",1995
2887,19,29,0,0,0,0,0.000172151853015772,230.308990911007,3,0.108108108108108,"BIO",1995
3472,55,29,4626475,12,0,0,6.97807464902553e-05,0,1,0.0869565217391304,"BIO",1985
36653,15,107,6664205,9,0,0,0.000298825586172217,2276.12362661613,12,0.105820105820106,"CS",1985
11519,1,55,4283875,12,0,0,0.000450460070025021,15453.8202615467,17,0.162337662337662,"XD",1990
6755,5,45,7943070,19,0,0,0.000616408714302224,19220.7975687132,29,0.13745704467354,"CS",1985
3568,34,31,5601032,9,0,0,0.000131092594389613,435.45665006233,4,0.0677966101694915,"CS",1990
11469,1,26,310203,1,6396817,16,0.000211887333522236,849.486004013254,6,0.188571428571429,"BIO",1995
1338,34,13,4056135,13,19159399,54,0.00116729286296924,105961.394730696,41,0.550218340611354,"XD",1990
1709,4,19,0,0,0,0,0.000192431964719922,2417.35887491978,4,0.316831683168317,"XD",1995
2357,68,22,2483559,8,0,0,0.000326155540157308,5845.12766194258,10,0.284403669724771,"XD",1995
9225,1,62,0,0,0,0,0.000300446133473727,4475.72364651519,12,0.115384615384615,"CS",1990
2047,70,18,1166195,4,0,0,0.000139593064238664,788.198861687952,4,0.0869565217391304,"CS",1995
6119,19,51,2054353,9,0,0,0.000216208811370417,1693.20457575304,7,0.116279069767442,"BIO",1980
2824,52,25,890157,5,0,0,0.000222494882692364,4477.41221832503,7,0.0887096774193548,"CS",1975
2056,4,21,0,0,277844,2,0.000238676535071592,2546.97108736636,7,0.466666666666667,"XD",2000
6221,25,36,3562912,9,0,0,0.000291764683955212,4742.4158252733,11,0.107594936708861,"CS",2000
11780,29,55,3583984,10,0,0,0.000710552174518016,19921.9212115625,35,0.0414201183431953,"CS",1995
323,70,14,451943,1,0,0,0.000119990114498064,108.705223738259,3,0.647058823529412,"XD",2005
90759,13,119,103740622,33,0,0,0.000889339090265978,58676.1969984039,41,0.172413793103448,"XD",1985
4123,67,29,93486,1,0,0,6.29960065878645e-05,0,1,0.147058823529412,"CS",1985
1889,38,18,0,0,838886,7,9.59515432405029e-05,379.05267977573,2,0.102803738317757,"BIO",1995
7531,34,47,193880,1,0,0,0.000277065975874046,4067.52597227229,7,0.161849710982659,"XD",1985
266,42,9,0,0,0,0,0.000256410256410256,0,1,0.0757575757575758,"BIO",2005
1483,11,16,0,0,0,0,7.02316904789954e-05,0,1,0.210526315789474,"BIO",2000
3124,20,33,3291508,7,1279988,5,0.000188156562959677,2599.93000777608,6,0.641025641025641,"XD",2000
1626,34,9,0,0,0,0,0.000201281286053165,370.488848945451,9,0.0344827586206897,"CS",2005
626,52,17,0,0,0,0,8.57529996750291e-05,0,2,0.192307692307692,"CS",2005
1203,42,13,130632,1,0,0,0.000100442873433273,252.786995176548,2,0.136842105263158,"BIO",2000
1741,55,26,0,0,0,0,0.000332883490778228,2,2,0.0365853658536585,"BIO",1985
22615,1,61,2517476,8,0,0,0.00011919211610068,154.06464794481,3,0.0673575129533679,"CS",1975
867,60,16,1921741,2,0,0,0.000111546864569311,0,1,0.0638297872340425,"CS",2005
24461,11,72,10139325,14,0,0,0.000293278722447331,6810.16215999776,10,0.325732899022801,"XD",1990
4284,29,32,2891238,7,0,0,7.84148624002293e-05,79.8969735366604,2,0.142857142857143,"CS",1995
808,14,15,561027,2,0,0,0.00017142244945735,1278.96197275453,5,0.0670731707317073,"BIO",2005
2932,68,26,0,0,0,0,0.000174000272179008,794.711205348286,4,0.15,"BIO",1995
5300,50,43,0,0,42296870,68,0.000161999438194466,403.638644244731,4,0.192307692307692,"XD",1990
3952,70,12,0,0,0,0,0.000151258763593243,501.223207024923,3,0.222222222222222,"CS",1980
16586,30,69,2684617,10,3727451,13,0.000246507857319916,3379.62448060471,5,0.0566502463054187,"XD",1970
2068,60,17,1674965,5,0,0,0.000193219061104918,1277.6107643785,5,0.1,"CS",1985
23321,15,46,2873178,5,2209519,8,0.000412735110244009,10341.6141272564,16,0.733884297520661,"XD",1995
1227,34,14,426504,2,1584003,7,0.000124527298675306,140.746443994892,4,0.2,"CS",2005
4511,25,29,3541197,12,0,0,0.000363544766942505,6324.14043929049,14,0.180952380952381,"CS",2000
437,55,11,0,0,0,0,0,0,0,0.0731707317073171,"BIO",2000
3309,40,25,24487474,12,0,0,0.000136382272676688,219.872376070852,5,0.024390243902439,"CS",1975
14445,29,62,15836193,25,147990,3,0.000496601471032586,24213.9690457212,20,0.172077922077922,"XD",1975
2231,1,22,0,0,0,0,0.000188044986155069,858.59460613011,7,0.185714285714286,"XD",1985
3207,13,24,0,0,0,0,0.000322922144755098,3406.52982110895,13,0.114754098360656,"CS",2000
92130,19,162,0,0,0,0,0.000452657755031883,25060.8752336242,16,0.194690265486726,"XD",1965
4096,11,33,2504565,8,0,0,0.00024945697423583,4282.50128659804,9,0.172131147540984,"XD",2000
2143,55,24,0,0,0,0,0.000310266235103337,4751.0838823369,5,0.075187969924812,"BIO",1970
8271,56,51,11148,1,0,0,0.000167561756573542,36.8702924941917,5,0.105022831050228,"CS",1980
4160,9,31,0,0,0,0,0.000190505098005461,908.922428608396,4,0.20873786407767,"XD",1985
10847,14,58,0,0,0,1,0.000374032999069763,4650.09613136737,16,0.350710900473934,"XD",1980
67943,26,143,0,0,48742184,70,0.000532284023240961,15527.582261134,20,0.536195286195286,"XD",1980
14637,30,61,2162434,10,525331,2,0.000430335027380387,5428.6976587026,14,0.134751773049645,"BIO",1975
14591,19,72,502966,2,9448861,23,0.000229846698299988,1073.03170119063,6,0.115830115830116,"BIO",1965
3806,25,22,1996394,7,0,0,0.000253700463011633,3432.27058491487,9,0.164835164835165,"CS",2000
3968,15,36,2281117,9,0,0,0.000387871203993852,8404.44125386879,16,0.145228215767635,"CS",1980
1225,11,20,0,0,0,0,0.000165923595396271,3984.85319724255,3,0.12,"XD",1995
17065,14,63,0,0,0,0,0,0,0,0.222222222222222,"BIO",1980
7796,55,42,1106362,6,0,0,0.000366638378319675,14727.1568538534,12,0.432228915662651,"XD",1985
3671,70,31,2418262,6,0,0,0.00021626745702229,4943.47491142345,7,0.15625,"CS",2000
10115,11,39,8414707,11,0,0,0.000261805970272903,6573.46992684427,9,0.155172413793103,"CS",1995
34850,55,73,313994,1,9989535,18,0.000210763344331281,1871.58261059527,7,0.124444444444444,"XD",1965
43182,29,111,19096647,34,0,0,0.000657355070367508,27846.8769384729,30,0.153318077803204,"CS",1975
288,9,8,0,2,0,0,6.37129726857351e-05,0,1,0.19047619047619,"CS",2005
9228,29,49,18462996,23,0,0,0.000293310055781556,4157.98649232048,11,0.0615384615384615,"XD",1960
12125,38,69,0,0,0,0,0.000149162753519786,749.044940065367,2,0.0311526479750779,"BIO",1980
6246,1,46,2304292,9,0,0,0.000523499700112589,7730.20617456292,23,0.0618556701030928,"CS",1990
858,34,9,1082281,3,0,0,0.000110515041841252,118.177942662561,3,0.135135135135135,"CS",2005
3511,34,29,517336,1,1760371,10,0.000187790652144545,1270.74642670014,5,0.136363636363636,"BIO",1995
554,42,17,0,0,3426637,4,8.55105034207228e-05,0,1,0.0634920634920635,"BIO",2005
5442,60,29,7975142,13,0,0,0.00032224350793422,4939.64672600861,12,0.116279069767442,"CS",2000
12186,40,55,6516576,14,0,0,0.000371407368132414,11650.2669312962,16,0.115384615384615,"XD",1985
2476,25,16,200991,2,0,0,0.000153644849828452,295.626560752145,6,0.14,"CS",2005
1214,1,20,5600547,5,0,0,0.000251038377817914,1361.62061403624,10,0.198019801980198,"XD",1980
38195,55,105,6788720,21,14276,2,0.000538885729478406,24070.3703048286,18,0.160474308300395,"XD",1965
1801,30,26,1059616,6,0,0,0.000271429942789819,3069.9161456144,8,0.121951219512195,"XD",2000
2508,63,24,4115503,10,0,0,0.000173255777211059,1290.0349722941,5,0.0384615384615385,"CS",1995
5072,1,29,0,0,2716332,10,9.86903743063054e-05,0,1,0.125,"BIO",1990
4251,25,24,838303,2,0,0,0.000274774511587162,1352.65043752655,12,0.0991735537190083,"CS",1975
3012,13,31,13930493,5,0,0,0.000278951801022304,3099.54819101876,11,0.15929203539823,"CS",1995
11811,15,48,39488363,13,0,0,0.000139418164963942,447.134378407295,5,0.12751677852349,"CS",1980
2274,18,22,1703179,5,0,0,0.000243506944499936,2966.10256414276,9,0.0754716981132075,"CS",2000
4969,38,39,2326184,7,490190,8,0.000498404133560035,19993.8699086169,17,0.347826086956522,"XD",1990
1294,19,15,133349,1,905960,7,0.00013222887387438,68.7235862567324,3,0.223076923076923,"BIO",2000
22959,30,95,15952201,19,640009,2,0.000376919582896264,13800.6145006049,11,0.193771626297578,"XD",1975
3755,1,34,0,0,0,0,0.000294733857799729,2693.71795434138,12,0.054421768707483,"CS",2000
911,55,16,3725770,8,0,0,0.00015545846973965,429.671583915192,3,0.0135135135135135,"BIO",2000
1199,38,15,2423639,8,3727451,15,0,0,0,0.295081967213115,"BIO",1995
16803,11,72,0,0,22894458,71,0.000506406383529286,18684.6665155285,19,0.156794425087108,"XD",1995
10460,14,51,0,0,12682898,35,0.000399646234598922,5425.44721669101,15,0.358974358974359,"XD",2000
4317,42,32,0,0,2714181,21,6.76498341023483e-05,0,1,0.0990566037735849,"BIO",1995
679,14,14,0,0,0,0,0.000230936767922089,3565.63270200124,8,0.421875,"XD",1995
1250,15,13,0,0,0,0,0.000160258790499959,86.3705199442528,6,0.0714285714285714,"CS",2010
1571,30,18,0,0,150454,3,0.000187457233217545,744.15388134833,5,0.176470588235294,"BIO",2000
14647,11,54,20140153,21,0,0,0.000173746144180884,1626.19613539622,4,0.279279279279279,"CS",1995
1678,55,21,0,0,0,0,0,0,0,0.0704225352112676,"BIO",1995
24319,5,68,8251713,22,0,0,0.000367269047582168,5694.52154785127,16,0.146464646464646,"CS",1985
1176,42,21,0,0,0,0,0.000152893852502843,93.5215585057998,3,0.0451612903225806,"BIO",1995
1128,40,18,4131395,10,0,0,0,0,0,0.144736842105263,"CS",1990
1141,68,19,0,0,156460,2,8.75003359749476e-05,234.32991834283,2,0.173652694610778,"XD",2000
7726,1,50,0,0,13936792,70,0.00012431191627838,524.806395567575,3,0.199152542372881,"BIO",1990
57909,19,132,0,0,3948507,20,0.000210279302658852,1603.48544062293,6,0.13598166539343,"XD",1965
15856,34,62,10049503,28,0,0,0.000254799164350052,6542.17597148158,8,0.17877094972067,"CS",1990
11734,42,69,5709935,15,2510597,10,0.000109344229822447,171.257729737597,2,0.0957446808510638,"BIO",1990
8361,11,52,11139940,12,8538979,15,0.000219571952500908,969.424685340924,6,0.154589371980676,"BIO",1965
8162,4,27,0,0,0,0,0.000327640516098645,7198.30390517984,9,0.240641711229947,"BIO",2000
11672,5,57,7356283,17,0,0,0.000561654801849023,13437.1416544235,25,0.116959064327485,"CS",1990
3128,29,33,1146555,6,0,0,0.000514165706201441,7039.74420759084,21,0.100502512562814,"XD",2000
4439,1,33,1556554,5,0,0,0.00050617811435953,15899.6568221998,16,0.0679012345679012,"BIO",1995
1093,55,14,0,0,0,0,0.000142820955709976,283.271103034534,4,0.292307692307692,"BIO",2000
5131,11,53,2334302,16,0,0,0.000374112831924189,24179.699477568,11,0.344827586206897,"BIO",1995
8444,42,55,8658254,2,7136988,27,0.000280523742319645,7658.03363799657,7,0.12,"BIO",1985
10540,13,48,2602554,6,0,0,0.000280601652593842,4025.10714079223,11,0.0980392156862745,"CS",1985
136,48,7,160700,1,0,0,6.00320472382704e-05,0,1,0.117647058823529,"CS",2000
510,48,14,1806370,4,0,0,0.000213737937601093,3262.10455609701,7,0.207792207792208,"XD",2005
14520,48,79,3266979,10,0,0,0.000163856709712728,3905.95325237121,3,0.029126213592233,"CS",1965
14733,1,60,5071690,11,0,0,0.000779123888857447,42079.4404152691,35,0.308474576271186,"XD",1995
2080,40,22,5071600,17,0,0,0.000253187356369147,4373.24244814333,8,0.116438356164384,"XD",1990
4577,34,27,2803116,8,44015242,54,0.00047272948181384,21460.1420457214,20,0.273255813953488,"XD",2000
8563,29,40,1654084,5,0,0,0.000345288986910272,9941.17579570123,13,0.271929824561404,"XD",2000
5864,1,42,1754354,6,0,0,0.000316101089089638,2154.26774729419,13,0.110236220472441,"CS",1995
9732,11,49,5096405,12,0,0,0.000456197846209156,7270.26216784424,22,0.206896551724138,"CS",1990
35538,6,59,5419809,12,0,0,0.000322691400915245,7755.59684155356,13,0.136690647482014,"CS",1995
2001,56,25,1633675,5,0,0,0.000190860904778549,3867,3,0.11214953271028,"CS",1990
2327,70,27,2117926,7,0,0,0,0,0,0.235955056179775,"CS",2000
6753,4,48,1957692,4,0,0,6.95986311088021e-05,0,1,0.0735930735930736,"XD",1995
9121,13,46,7602976,16,0,0,0.000249636237568045,3943.97354593001,8,0.0945273631840796,"CS",1980
859,40,8,1299351,3,1941618,5,0.000179195161525124,2011.99177677144,6,0.30188679245283,"XD",2000
163,40,8,0,0,0,0,0.000123344469636548,493.640943472638,4,0.133333333333333,"CS",2005
725,60,16,1047722,5,0,0,0.00014499602184043,3062.32557953888,4,0.153846153846154,"XD",1995
1307,42,14,0,0,0,0,0.000224617343342076,1718.59499261398,10,0.575757575757576,"XD",1995
887,34,14,174424,1,0,0,0.000195788776171444,124.441412493858,8,0.0930232558139535,"CS",2005
5063,42,35,0,0,1289232,9,0.000232288343282529,4297.88908072884,6,0.180769230769231,"XD",2000
4247,63,37,12233887,17,0,0,0.000196980868297674,2305.08479172681,6,0.0833333333333333,"CS",1965
6520,9,50,0,0,0,0,0.000174798490051468,1629.45566465046,5,0.0608108108108108,"CS",1990
801,34,12,0,0,1407479,10,6.51441601829737e-05,0,1,0.372093023255814,"XD",2000
749,34,9,0,0,0,0,0.000127952170600979,220.396018572434,3,0.130434782608696,"BIO",2005
3854,15,33,7830534,19,0,0,0.000124101366045568,2688.00376625273,4,0.159420289855072,"XD",1990
31965,9,61,9436074,9,0,0,0.000233903278830658,2914.18515206917,8,0.185185185185185,"XD",1965
35087,1,76,7530697,13,0,13,0.000620158661519926,20101.4048165516,28,0.0636363636363636,"CS",1975
6358,19,41,0,0,5163192,24,0.000203841024673388,3683.66200092982,6,0.30625,"XD",2000
1317,38,14,0,0,1620616,5,0.000256410256410256,0,1,0.166666666666667,"BIO",2000
2360,42,27,1822337,4,0,0,0.000151272666923039,1444.81834993595,5,0.408805031446541,"XD",1995
5046,6,34,1843355,8,0,0,0.000238618015658984,1659.14504606563,8,0.0573770491803279,"CS",1995
4391,20,32,3349215,10,0,0,0.000188858724798404,801.811238783057,7,0.104651162790698,"CS",2000
945,30,19,0,0,623400,5,0,0,0,0.0210526315789474,"BIO",2005
3368,1,32,6075597,12,0,0,0.00020660303453653,5482.11610751378,5,0.232558139534884,"XD",1995
2777,60,28,0,0,0,0,0.000141685872596064,1701.49644168001,4,0.0454545454545455,"CS",1985
12939,1,61,7498463,10,0,0,0.000746388882199326,34937.3844893656,32,0.0840909090909091,"CS",1995
4044,1,11,0,0,0,0,9.96757519087189e-05,69.5095568084871,3,0.230769230769231,"CS",2000
2814,70,16,369410,3,0,0,9.58653047353209e-05,105.916280624088,2,0.285714285714286,"CS",1980
37165,14,114,0,0,52122206,81,0.000257936215191887,8894.96152764335,8,0.106566200215285,"XD",1970
19651,15,86,7007812,15,0,0,0.000203532682054565,1712.2728341288,8,0.0876777251184834,"CS",1990
3868,50,28,0,0,0,0,0.000234896351106766,1009.04958503328,6,0.204819277108434,"XD",1980
1572,29,18,779731,4,0,0,6.18927581196978e-05,0,1,0.025,"CS",2005
15731,34,68,17601363,10,0,0,0.000143664751353769,709.341218638277,4,0.2734375,"XD",1980
9382,48,39,979926,5,0,0,0.000291972201196508,3049.50984970378,9,0.311258278145695,"XD",1985
1952,30,28,488416,3,1964102,12,0.000147585640542854,3867,2,0.103896103896104,"BIO",1980
1500,70,18,8759003,7,0,0,0.000273888062829848,2825.2390673206,10,0.304878048780488,"XD",2005
2584,5,32,239999,2,0,0,0.000187013274077377,3374.72610578457,5,0.0773638968481375,"BIO",2000
4339,30,39,49747,4,0,0,6.34245138387532e-05,0,1,0.131578947368421,"BIO",1980
10386,56,55,10447253,28,0,0,0.000199692854548747,1510.73498409923,7,0.0909090909090909,"CS",1985
8739,9,47,0,0,0,0,0.000214290310225862,2820.79212674749,7,0.157971014492754,"XD",1975
52768,1,87,3227286,5,0,0,0.000594495715945612,18213.6993849899,26,0.107784431137725,"CS",1970
2328,1,29,0,0,3590668,15,0.000134727277057361,0,3,0.125,"BIO",1995
2625,55,27,0,0,0,0,0.000191845529253846,1627.87795914563,6,0.151162790697674,"BIO",1995
3691,18,24,1652813,5,0,0,8.12177585146724e-05,0,1,0.0786516853932584,"CS",2000
5924,25,35,8440362,13,0,0,0.000304828259395974,7343.73292406289,10,0.129411764705882,"CS",1985
13092,55,54,61802,1,0,0,0.000186023535438698,566.955996988307,5,0.154130702836005,"XD",1985
1536,4,14,0,0,0,0,0,0,0,0.106060606060606,"BIO",2000
3215,55,28,628666,1,0,0,0.000122782502211794,170.975874761019,2,0.0909090909090909,"BIO",1990
4987,42,36,5851215,10,0,0,0.000189591283809039,1223.91753586727,5,0.181034482758621,"BIO",1980
1682,68,22,0,0,574966,3,0.00018208208816884,829.093969862032,5,0.172727272727273,"BIO",1995
9774,15,50,4992653,17,0,0,0.000475032734616847,12723.9061062925,21,0.193103448275862,"CS",1985
199,30,6,0,0,0,0,0,0,0,0.117647058823529,"BIO",2000
7286,26,51,0,0,8250068,28,0.000102364924046039,26.6747973621835,2,0.130630630630631,"BIO",1985
10316,1,57,10939027,17,0,0,0.000528108135488875,9942.11193625483,23,0.111524163568773,"CS",1985
2247,30,26,506733,4,0,0,8.48009153522222e-05,0,1,0.0547945205479452,"BIO",1980
1966,1,15,273946,2,0,0,0.000177844290370361,639.377790031213,7,0.151515151515152,"CS",2005
